Adverse Event,Category,Trial Id,URL,Condition,Intervention,Total-affected,Total-at risk,Serious/Other,Arm#,Arm Title,Arm-affected,Arm-at risk
Hypersensitivity,Immune_system_disorders,NCT00170157,https://clinicaltrials.gov/show/NCT00170157,Prostatic_Neoplasms,Combination_Androgen_Ablative_Therapy|MDX-010_therapy|,4,220,serious_events,arm0,Entire Study Population,1,110
Hypersensitivity,Immune_system_disorders,NCT00170157,https://clinicaltrials.gov/show/NCT00170157,Prostatic_Neoplasms,Combination_Androgen_Ablative_Therapy|MDX-010_therapy|,4,220,other_events,arm0,Entire Study Population,3,110
Hypersensitivity,Immune_system_disorders,NCT00170950,https://clinicaltrials.gov/show/NCT00170950,Hypertension,Benazepril/amlodipine_20/5_mg_-_Dose_Level_1_from_Day_1_to_Month_1|Benazepril/amlodipine_40/5_mg_-_Dose_Level_2_from_Month_1_to_Month_2|Benazepril/amlodipine_40/10_mg_-_Dose_Level_3_from_Month_2_to_Month_3_and_thereafter|Benazepril/hydrochlorothiazide_20/12.5_mg_-_Dose_Level_1_from_Day_1_to_Month_1|Benazepril/hydrochlorothiazide_40/12.5_mg_-_Dose_Level_2_from_Month_1_to_Month_2|Benazepril/hydrochlorothiazide_40/25_mg_-_Dose_Level_3_from_Month_2_to_Month_3_and_thereafter|,3,11497,serious_events,arm1,Benazepril / HCTZ,1,5757
Hypersensitivity,Immune_system_disorders,NCT00170950,https://clinicaltrials.gov/show/NCT00170950,Hypertension,Benazepril/amlodipine_20/5_mg_-_Dose_Level_1_from_Day_1_to_Month_1|Benazepril/amlodipine_40/5_mg_-_Dose_Level_2_from_Month_1_to_Month_2|Benazepril/amlodipine_40/10_mg_-_Dose_Level_3_from_Month_2_to_Month_3_and_thereafter|Benazepril/hydrochlorothiazide_20/12.5_mg_-_Dose_Level_1_from_Day_1_to_Month_1|Benazepril/hydrochlorothiazide_40/12.5_mg_-_Dose_Level_2_from_Month_1_to_Month_2|Benazepril/hydrochlorothiazide_40/25_mg_-_Dose_Level_3_from_Month_2_to_Month_3_and_thereafter|,3,11497,serious_events,arm0,Benazepril / Amlodipine,2,5740
Hypersensitivity,Immune_system_disorders,NCT00171340,https://clinicaltrials.gov/show/NCT00171340,Bone_Loss|Breast_Cancer|,Zoledronic_acid|Letrozole|,1,535,serious_events,arm1,Zolendronic Acid 4mg Delayed,1,535
Hypersensitivity,Immune_system_disorders,NCT00171834,https://clinicaltrials.gov/show/NCT00171834,Carcinoma_Non-Small-Cell_Lung,Patupilone,1,6,other_events,arm0,Patupilone ‰ä_7.0 mg/m^2 (Phase I),1,6
Hypersensitivity,Immune_system_disorders,NCT00174187,https://clinicaltrials.gov/show/NCT00174187,Endocrine_System_Diseases,Somatropin,1,21,other_events,arm2,Somatropin- After Year 3,1,21
Hypersensitivity,Immune_system_disorders,NCT00174785,https://clinicaltrials.gov/show/NCT00174785,Atrial_Fibrillation|Atrial_Flutter|,dronedarone_(SR33589)|placebo|,1,2291,serious_events,arm0,Dronedarone 400mg Bid,1,2291
Hypersensitivity,Immune_system_disorders,NCT00184548,https://clinicaltrials.gov/show/NCT00184548,Acquired_Bleeding_Disorder|Trauma|,eptacog_alfa_(activated)|placebo|,2,224,serious_events,arm0,rFVIIa Blunt Trauma,2,224
Hypersensitivity,Immune_system_disorders,NCT00190671,https://clinicaltrials.gov/show/NCT00190671,Breast_Cancer,pemetrexed|cyclophosphamide|pemetrexed|,3,42,other_events,arm0,Pemetrexed 600mg/m2,3,42
Hypersensitivity,Immune_system_disorders,NCT00191282,https://clinicaltrials.gov/show/NCT00191282,Diabetes_Mellitus_Type_2|Acute_Myocardial_Infarction|,Insulin_lispro|Human_insulin_isophane_suspension_(NPH)|Insulin_glargine|Human_insulin_isophane_suspension|Human_insulin_30/70|,1,557,serious_events,arm0,Postprandial,1,557
Hypersensitivity,Immune_system_disorders,NCT00191451,https://clinicaltrials.gov/show/NCT00191451,Breast_Cancer,Gemcitabine|Carboplatin|Herceptin|,1,48,serious_events,arm1,HER2- (Taxane-),1,48
Hypersensitivity,Immune_system_disorders,NCT00191984,https://clinicaltrials.gov/show/NCT00191984,Metastatic_Colorectal_Cancer,pemetrexed|irinotecan|,1,44,serious_events,arm0,Pemetrexed + Irinotecan,1,44
Hypersensitivity,Immune_system_disorders,NCT00193258,https://clinicaltrials.gov/show/NCT00193258,Clear_Cell_Renal_Cell_Carcinoma,Bevacizumab|Erlotinib|Imatinib|,5,94,other_events,arm0,Bevacizumab/Erlotinib/Imatinib,5,94
Hypersensitivity,Immune_system_disorders,NCT00195650,https://clinicaltrials.gov/show/NCT00195650,Rheumatoid_Arthritis,Adalimumab,2,846,serious_events,arm0,Adalimumab,2,846
Hypersensitivity,Immune_system_disorders,NCT00195715,https://clinicaltrials.gov/show/NCT00195715,Crohn's_Disease,Adalimumab,1,777,serious_events,arm0,Open-label Adalimumab,1,777
Hypersensitivity,Immune_system_disorders,NCT00195663,https://clinicaltrials.gov/show/NCT00195663,Early_Rheumatoid_Arthritis,Adalimumab|Methotrexate|Adalimumab_placebo|Methotrexate_placebo|,3,971,serious_events,arm3,Any Adalimumab,2,697
Hypersensitivity,Immune_system_disorders,NCT00195663,https://clinicaltrials.gov/show/NCT00195663,Early_Rheumatoid_Arthritis,Adalimumab|Methotrexate|Adalimumab_placebo|Methotrexate_placebo|,3,971,serious_events,arm1,Adalimumab,1,274
Hypersensitivity,Immune_system_disorders,NCT00195702,https://clinicaltrials.gov/show/NCT00195702,Rheumatoid_Arthritis,Adalimumab|Adalimumab|Placebo|Adalimumab|Adalimumab|Adalimumab|,1,553,serious_events,arm3,Any Adalimumab Through Year 10,1,553
Hypersensitivity,Immune_system_disorders,NCT00205803,https://clinicaltrials.gov/show/NCT00205803,Healthy_Subjects|Pneumococcal_Infections|,13-Valent_Pneumococcal_Conjugate_Vaccine_(13vPnC)|7-Valent_Pneumococcal_Conjugate_Vaccine_(7vPnC)|,1,120,other_events,arm0,13vPnC Infant Series,1,120
HYPERSENSITIVITY,Immune_system_disorders,NCT00207090,https://clinicaltrials.gov/show/NCT00207090,Advanced_Solid_Tumors|Neoplasms|,ixabepilone|Rifampin|,2,30,serious_events,arm0,All Participants,1,15
HYPERSENSITIVITY,Immune_system_disorders,NCT00207090,https://clinicaltrials.gov/show/NCT00207090,Advanced_Solid_Tumors|Neoplasms|,ixabepilone|Rifampin|,2,30,other_events,arm0,All Participants,1,15
Hypersensitivity,Immune_system_disorders,NCT00213135,https://clinicaltrials.gov/show/NCT00213135,Multiple_Sclerosis_Relapsing-Remitting,Cladribine_5.25_mg/kg|Cladribine_3.5_mg/kg|Placebo|,2,454,serious_events,arm0,Cladribine 5.25 mg/kg,2,454
Hypersensitivity,Immune_system_disorders,NCT00214526,https://clinicaltrials.gov/show/NCT00214526,Asthma,Bronchial_thermoplasty_with_the_Alair_System|Conventional_therapy_with_ICS+LABA|,7,218,other_events,arm3,Control (Post-Treatment Period),3,54
Hypersensitivity,Immune_system_disorders,NCT00214526,https://clinicaltrials.gov/show/NCT00214526,Asthma,Bronchial_thermoplasty_with_the_Alair_System|Conventional_therapy_with_ICS+LABA|,7,218,other_events,arm0,Alair (Treatment Period),1,55
Hypersensitivity,Immune_system_disorders,NCT00214526,https://clinicaltrials.gov/show/NCT00214526,Asthma,Bronchial_thermoplasty_with_the_Alair_System|Conventional_therapy_with_ICS+LABA|,7,218,other_events,arm2,Alair (Post-Treatment Period),2,55
Hypersensitivity,Immune_system_disorders,NCT00214526,https://clinicaltrials.gov/show/NCT00214526,Asthma,Bronchial_thermoplasty_with_the_Alair_System|Conventional_therapy_with_ICS+LABA|,7,218,other_events,arm1,Control (Treatment Period),1,54
Hypersensitivity,Immune_system_disorders,NCT00214539,https://clinicaltrials.gov/show/NCT00214539,Asthma,Bronchial_Thermoplasty_with_the_Alair_System|Control|,2,32,other_events,arm5,Control (Steroid Wean and Reduced Steroid Phases),1,17
Hypersensitivity,Immune_system_disorders,NCT00214539,https://clinicaltrials.gov/show/NCT00214539,Asthma,Bronchial_Thermoplasty_with_the_Alair_System|Control|,2,32,other_events,arm4,Alair (Steroid Wean and Reduced Steroid Phases),1,15
Hypersensitivity,Immune_system_disorders,NCT00219557,https://clinicaltrials.gov/show/NCT00219557,Pancreatic_Neoplasms,Gemcitabine|AG-013736|Gemcitabine|,2,99,other_events,arm2,Gemcitabine,1,31
Hypersensitivity,Immune_system_disorders,NCT00219557,https://clinicaltrials.gov/show/NCT00219557,Pancreatic_Neoplasms,Gemcitabine|AG-013736|Gemcitabine|,2,99,other_events,arm1,Axitinib + Gemcitabine,1,68
hypersensitivity,Immune_system_disorders,NCT00225147,https://clinicaltrials.gov/show/NCT00225147,Hereditary_Angioedema|Angioneurotic_Edema|,Recombinant_Human_C1_Inhibitor|placebo|,1,62,serious_events,arm3,"50 IU/kg Open-label ""rhC1INH""",1,62
Hypersensitivity,Immune_system_disorders,NCT00227266,https://clinicaltrials.gov/show/NCT00227266,Spinal_Muscular_Atrophy,Valproic_Acid_and_Levocarnitine|Placebo|,1,31,other_events,arm0,Cohort 1a Sitters Placebo Then Treatment,1,31
Hypersensitivity,Immune_system_disorders,NCT00229723,https://clinicaltrials.gov/show/NCT00229723,Neoplasms_Squamous_Cell,gefitinib_(Iressa)|cisplatin|radiotherapy|Gefitinib_(Iressa)|,1,34,serious_events,arm5,Placebo/250mg,1,34
Hypersensitivity,Immune_system_disorders,NCT00234884,https://clinicaltrials.gov/show/NCT00234884,Rheumatoid_Arthritis,adalimumab,1,3435,serious_events,arm0,Adalimumab,1,3435
Hypersensitivity,Immune_system_disorders,NCT00235391,https://clinicaltrials.gov/show/NCT00235391,Thalassemia|Sickle_Cell_Disease|Diamond_Blackfan_Anemia|Myelofibrosis|,Deferasirox,1,1683,serious_events,arm0,All Participants,1,1683
Hypersensitivity,Immune_system_disorders,NCT00240994,https://clinicaltrials.gov/show/NCT00240994,Kidney_Failure_Chronic|Kidney_Transplantation|Immunosuppression|,Alemtuzumab|Tacrolimus|Mycophenolate_mofetil|Sirolimus|,1,35,serious_events,arm0,Alemtuzumab (Campath),1,35
Hypersensitivity,Immune_system_disorders,NCT00242710,https://clinicaltrials.gov/show/NCT00242710,Endometrial_Hyperplasia|Osteoporosis|,Bazedoxifene/Conjugated_Estrogen|Bazedoxifene/Conjugated_Estrogen|CE_0.45_mg/MPA_1.5mg|Placebo|,24,1061,other_events,arm1,Bazedoxifene 20 mg/Conjugated Estrogen 0.625 mg,9,349
Hypersensitivity,Immune_system_disorders,NCT00242710,https://clinicaltrials.gov/show/NCT00242710,Endometrial_Hyperplasia|Osteoporosis|,Bazedoxifene/Conjugated_Estrogen|Bazedoxifene/Conjugated_Estrogen|CE_0.45_mg/MPA_1.5mg|Placebo|,24,1061,other_events,arm3,Placebo,2,172
Hypersensitivity,Immune_system_disorders,NCT00242710,https://clinicaltrials.gov/show/NCT00242710,Endometrial_Hyperplasia|Osteoporosis|,Bazedoxifene/Conjugated_Estrogen|Bazedoxifene/Conjugated_Estrogen|CE_0.45_mg/MPA_1.5mg|Placebo|,24,1061,other_events,arm2,Conjugated Estrogen 0.45 mg/Medroxyprogesterone Acetate 1.5mg,3,179
Hypersensitivity,Immune_system_disorders,NCT00242710,https://clinicaltrials.gov/show/NCT00242710,Endometrial_Hyperplasia|Osteoporosis|,Bazedoxifene/Conjugated_Estrogen|Bazedoxifene/Conjugated_Estrogen|CE_0.45_mg/MPA_1.5mg|Placebo|,24,1061,other_events,arm0,Bazedoxifene 20 mg/Conjugated Estrogen 0.45 mg,10,361
Hypersensitivity,Immune_system_disorders,NCT00244712,https://clinicaltrials.gov/show/NCT00244712,HIV_Infection,emtricitabine/tenofovir|abacavir/lamivudine|,2,343,serious_events,arm0,Abacavir/Lamivudine (ABC/3TC) + Lopinavir/Ritonavir (LPV/RTV),2,343
Hypersensitivity,Immune_system_disorders,NCT00245466,https://clinicaltrials.gov/show/NCT00245466,Prostate_Cancer,Degarelix|Degarelix|Degarelix|,1,46,serious_events,arm1,Degarelix 40/40 + 40,1,46
Hypersensitivity,Immune_system_disorders,NCT00246012,https://clinicaltrials.gov/show/NCT00246012,Melanoma,Intetumumab|Dacarbazine|Placebo|,1,32,serious_events,arm8,Dacarbazine + Intetumumab 10 mg/kg [Phase 2],1,32
Hypersensitivity,Immune_system_disorders,NCT00246571,https://clinicaltrials.gov/show/NCT00246571,Breast_Neoplasms,SU011248|Chemotherapy|,1,110,other_events,arm0,Sunitinib,1,110
Hypersensitivity,Immune_system_disorders,NCT00248170,https://clinicaltrials.gov/show/NCT00248170,Breast_Cancer,Letrozole|Anastrozole|,1,2049,serious_events,arm0,Letrozole,1,2049
Hypersensitivity,Immune_system_disorders,NCT00249873,https://clinicaltrials.gov/show/NCT00249873,Atrial_Fibrillation|Vascular_Risk|,clopidogrel_(SR25990C)|placebo|,4,7554,serious_events,arm1,Placebo + ASA,2,3782
Hypersensitivity,Immune_system_disorders,NCT00249873,https://clinicaltrials.gov/show/NCT00249873,Atrial_Fibrillation|Vascular_Risk|,clopidogrel_(SR25990C)|placebo|,4,7554,serious_events,arm0,Clopidogrel + ASA,2,3772
HYPERSENSITIVITY,Immune_system_disorders,NCT00252564,https://clinicaltrials.gov/show/NCT00252564,Colorectal_Cancer_Metastatic,Bevacizumab|Oxaliplatin|Leucovorin|Fluorouracil|Cetuximab|,20,118,other_events,arm0,Arm A,20,118
Hypersensitivity,Immune_system_disorders,NCT00252733,https://clinicaltrials.gov/show/NCT00252733,Type_1_Diabetes,candesartan_cilexetil,2,710,serious_events,arm1,Placebo,2,710
Hypersensitivity,Immune_system_disorders,NCT00252694,https://clinicaltrials.gov/show/NCT00252694,Type_2_Diabetes,candesartan,2,953,serious_events,arm1,Placebo,2,953
Hypersensitivity,Immune_system_disorders,NCT00257010,https://clinicaltrials.gov/show/NCT00257010,Migraine,Almotriptan_Malate,6,420,other_events,arm0,Almotriptan Malate,6,420
Hypersensitivity,Immune_system_disorders,NCT00256997,https://clinicaltrials.gov/show/NCT00256997,Schizophrenia,Risperidone_long-acting_injection_(LAI)|Oral_atypical_Antipsychotic|,4,167,other_events,arm0,Risperidone Long-Acting Injection (LAI),2,81
Hypersensitivity,Immune_system_disorders,NCT00256997,https://clinicaltrials.gov/show/NCT00256997,Schizophrenia,Risperidone_long-acting_injection_(LAI)|Oral_atypical_Antipsychotic|,4,167,other_events,arm1,Oral Atypical Antipsychotic,2,86
Hypersensitivity,Immune_system_disorders,NCT00262067,https://clinicaltrials.gov/show/NCT00262067,Metastatic_Breast_Cancer,Bevacizumab|Placebo|Chemotherapy|,1,413,serious_events,arm0,Bevacizumab 15 mg/kg + Taxane or Anthracycline-based Regimen,1,413
Hypersensitivity,Immune_system_disorders,NCT00262522,https://clinicaltrials.gov/show/NCT00262522,Human_Immunodeficiency_Virus_Infections,lopinavir/ritonavir_(LPV/r)_(tablet_or_capsule)_with_nucleoside_reverse_transcriptase_inhibitors_(NRTIs)|lopinavir/ritonavir_(LPV/r)_(tablet_or_capsule)_with_nucleoside_reverse_transcriptase_inhibitors_(NRTIs)|lopinavir/ritonavir_(LPV/r)_(tablet_or_capsule)_with_nucleoside_reverse_transcriptase_inhibitors_(NRTIs)|lopinavir/ritonavir_(LPV/r)_(tablet_or_capsule)_with_nucleoside_reverse_transcriptase_inhibitors_(NRTIs)|,1,333,serious_events,arm0,LPV/r 800/200 mg QD Tablet,1,333
Hypersensitivity,Immune_system_disorders,NCT00262600,https://clinicaltrials.gov/show/NCT00262600,Atrial_Fibrillation|Stroke|,warfarin|Dabigatran_dose_1|Dabigatran_dose_2|,2,11981,serious_events,arm2,Warfarin,1,5998
Hypersensitivity,Immune_system_disorders,NCT00262600,https://clinicaltrials.gov/show/NCT00262600,Atrial_Fibrillation|Stroke|,warfarin|Dabigatran_dose_1|Dabigatran_dose_2|,2,11981,serious_events,arm0,Dabigatran 110 mg,1,5983
Hypersensitivity,Immune_system_disorders,NCT00263328,https://clinicaltrials.gov/show/NCT00263328,Kidney_Transplantation,Tacrolimus|CP-690550|CP-690550|,1,13,other_events,arm2,Tofacitinib 30-15-10 mg BID,1,13
Hypersensitivity,Immune_system_disorders,NCT00263887,https://clinicaltrials.gov/show/NCT00263887,Alpha_1-Antitrypsin_Deficiency,Alpha1-Proteinase_Inhibitor_(Human)|Albumin_(Human)_20_PERCENT_United_States_Pharmacopeia_(USP)|,3,77,other_events,arm0,Prolastin (60 mg/kg Body Weight),2,38
Hypersensitivity,Immune_system_disorders,NCT00263887,https://clinicaltrials.gov/show/NCT00263887,Alpha_1-Antitrypsin_Deficiency,Alpha1-Proteinase_Inhibitor_(Human)|Albumin_(Human)_20_PERCENT_United_States_Pharmacopeia_(USP)|,3,77,other_events,arm1,Placebo,1,39
HYPERSENSITIVITY,Immune_system_disorders,NCT00265395,https://clinicaltrials.gov/show/NCT00265395,Hepatitis_C_Chronic,Combination_of_pegylated_interferon_alfa-2b_(PEG-Intronå¨)_and_ribavirin_(Rebetolå¨)|Combination_of_pegylated_interferon_alfa-2b_and_ribavirin|,1,1427,serious_events,arm0,Standard Therapy (48-week Treatment),1,1427
Hypersensitivity,Immune_system_disorders,NCT00265317,https://clinicaltrials.gov/show/NCT00265317,Carcinoma_Non-Small-Cell_Lung,erlotinib|sunitinib|erlotinib|placebo|,2,64,other_events,arm2,Sunitinib + Erlotinib,2,64
HYPERSENSITIVITY,Immune_system_disorders,NCT00266799,https://clinicaltrials.gov/show/NCT00266799,Breast_Cancer,Pegylated_liposomal_doxorubicin_(SCH_200746)|Capecitabine|,13,298,other_events,arm0,Pegylated Liposomal Doxorubicin (PLD),10,98
HYPERSENSITIVITY,Immune_system_disorders,NCT00266799,https://clinicaltrials.gov/show/NCT00266799,Breast_Cancer,Pegylated_liposomal_doxorubicin_(SCH_200746)|Capecitabine|,13,298,other_events,arm1,Capecitabine,1,102
HYPERSENSITIVITY,Immune_system_disorders,NCT00266799,https://clinicaltrials.gov/show/NCT00266799,Breast_Cancer,Pegylated_liposomal_doxorubicin_(SCH_200746)|Capecitabine|,13,298,serious_events,arm0,Pegylated Liposomal Doxorubicin (PLD),2,98
Hypersensitivity,Immune_system_disorders,NCT00267748,https://clinicaltrials.gov/show/NCT00267748,Carcinoma_Renal_Cell,Sunitinib_Malate_Continuous_Daily_Dosing|Sunitinib_Malate_Schedule_4/2|,1,143,serious_events,arm2,Sunitinib 37.5 mg,1,143
Hypersensitivity,Immune_system_disorders,NCT00268203,https://clinicaltrials.gov/show/NCT00268203,Lymphoma_Non-Hodgkin,Iodine_I_131_Tositumomab_Therapeutic_Regimen,4,765,other_events,arm0,Tositumomab and Iodine I-131 Tositumomab,4,765
Hypersensitivity,Immune_system_disorders,NCT00268983,https://clinicaltrials.gov/show/NCT00268983,Lymphoma_Non-Hodgkin,Tositumomab_and_Iodine_I_131_Tositumomab|Rituximab|,1,8,serious_events,arm1,TST/I-131 TST,1,8
Hypersensitivity,General_disorders,NCT00271154,https://clinicaltrials.gov/show/NCT00271154,Heart_Failure,Cardiac_Resynchronization_Therapy_(CRT)_Device_or_Implantable_Cardioverter_Defibrillator_(ICD)_with_CRT,1,419,serious_events,arm1,CRT ON,1,419
HYPERSENSITIVITY,Immune_system_disorders,NCT00272779,https://clinicaltrials.gov/show/NCT00272779,HIV_Infections,ATV|RTV|Tenofovi-Emtricitabine_(TDF/FTC)_tablet|LPV|,1,441,serious_events,arm0,ATV/RTV/Tenofovir/Emtricitabine,1,441
Hypersensitivity,Nervous_system_disorders,NCT00272987,https://clinicaltrials.gov/show/NCT00272987,Neoplasms_Breast,lapatinib|paclitaxel|trastuzumab|,1,14,other_events,arm1,Paclitaxel 70 mg/Trastuzumab 4 mg/Lapatinib 1000 mg,1,14
Hypersensitivity,Immune_system_disorders,NCT00273858,https://clinicaltrials.gov/show/NCT00273858,Ankylosing_Spondylitis|Arthritis_Psoriatic|Arthritis_Rheumatoid|Spondylitis_Ankylosing|,There_is_no_Intervention._The_study_is_observational.,2,880,other_events,arm0,Etanercept,2,880
Hypersensitivity,Immune_system_disorders,NCT00274261,https://clinicaltrials.gov/show/NCT00274261,Pregnancy,C31G|nonoxynol-9_(N-9)|,1,560,serious_events,arm1,Conceptrol,1,560
Hypersensitivity,Immune_system_disorders,NCT00274456,https://clinicaltrials.gov/show/NCT00274456,Metastatic_Breast_Cancer,ABI-007|Docetaxel|,1,76,serious_events,arm1,ABI-007 100 mg/m^2 Weekly,1,76
Hypersensitivity,Immune_system_disorders,NCT00274651,https://clinicaltrials.gov/show/NCT00274651,Cutaneous_T-Cell_Lymphoma|Peripheral_T-Cell_Lymphoma|Non-Hodgkin's_Lymphoma|,belinostat,2,24,other_events,arm1,Arm B (PTCL ITT Population),2,24
Hypersensitivity,Immune_system_disorders,NCT00279201,https://clinicaltrials.gov/show/NCT00279201,Diabetes_Mellitus_Type_2,Insulin_glargine|Lispro_Low_Mix|Lispro_Mid_Mix|Lispro|,1,1045,serious_events,arm1,Lispro LM Initiation,1,1045
Hypersensitivity,Immune_system_disorders,NCT00281528,https://clinicaltrials.gov/show/NCT00281528,Breast_Neoplasms|Neoplasm_Metastasis|,ABI-007_(Abraxane)|bevacizumab|,4,129,other_events,arm1,260 mg/m^2 ABI-007 Every 2 Weeks,3,54
Hypersensitivity,Immune_system_disorders,NCT00281528,https://clinicaltrials.gov/show/NCT00281528,Breast_Neoplasms|Neoplasm_Metastasis|,ABI-007_(Abraxane)|bevacizumab|,4,129,other_events,arm0,260 mg/m^2 ABI-007 Every 3 Weeks,1,75
Hypersensitivity,Immune_system_disorders,NCT00282087,https://clinicaltrials.gov/show/NCT00282087,Leiomyosarcoma|Uterine_Neoplasm|,gemcitabine_docetaxel_doxorubicin,10,47,other_events,arm0,Women Treated With Adjuvant Regimen for High Risk Uterine LMS,10,47
Hypersensitivity,Immune_system_disorders,NCT00282048,https://clinicaltrials.gov/show/NCT00282048,Kidney_Neoplasms|Carcinoma_Renal_Cell|,AG-013736_(axitinib),3,62,other_events,arm0,Axitinib,3,62
Hypersensitivity,Immune_system_disorders,NCT00283062,https://clinicaltrials.gov/show/NCT00283062,Prostatic_Neoplasms,Docetaxel_(TAXOTEREå¨)_Chemotherapy|Leuprolide_acetate_(_ELIGARDå¨)_Hormonal_Therapy|Docetaxel_(TAXOTEREå¨)_Chemotherapy|Leuprolide_acetate_(_ELIGARDå¨)_Hormonal_Therapy|Leuprolide_acetate_(_ELIGARDå¨)_Hormonal_Therapy|,1,50,other_events,arm0,Docetaxel / Leuprolide Acetate - Immediate Treatment (I-CHT),1,50
Hypersensitivity,Immune_system_disorders,NCT00286429,https://clinicaltrials.gov/show/NCT00286429,Diabetes_Mellitus,Alogliptin_and_insulin|Alogliptin_and_insulin|Insulin|,1,129,serious_events,arm2,Alogliptin 25 mg QD,1,129
Hypersensitivity,Immune_system_disorders,NCT00289783,https://clinicaltrials.gov/show/NCT00289783,Meningococcal_Infection|Haemophilus_Influenzae_Type_b_Infection|,GSK_Biologicals'_Haemophilus_influenzae_type_b_and_Neisseria_meningitidis_792014_vaccine|ActHIB|PedvaxHIB|Pediarix|Prevnar|M-M-R_II|Varivax|,2,5905,serious_events,arm0,Menhibrix Group,1,2769
Hypersensitivity,Immune_system_disorders,NCT00292188,https://clinicaltrials.gov/show/NCT00292188,Neuralgia,pregabalin|Placebo|,1,127,other_events,arm1,Double-Blind Pregabalin,1,127
Hypersensitivity,Immune_system_disorders,NCT00293254,https://clinicaltrials.gov/show/NCT00293254,HIV_Infections,raltegravir_potassium|Comparator:_placebo|,1,230,serious_events,arm0,Raltegravir 400 mg b.i.d. Plus OBT,1,230
Hypersensitivity,Immune_system_disorders,NCT00293267,https://clinicaltrials.gov/show/NCT00293267,HIV_Infections,raltegravir_potassium|Comparator:_Placebo|,1,232,serious_events,arm0,Raltegravir 400 mg b.i.d Plus OBT,1,232
Hypersensitivity,Immune_system_disorders,NCT00294047,https://clinicaltrials.gov/show/NCT00294047,Infections_Papillomavirus,Cervarix|Placebo_control|,1,2877,serious_events,arm0,Cervarix Group,1,2877
Hypersensitivity,Immune_system_disorders,NCT00296491,https://clinicaltrials.gov/show/NCT00296491,Asthma,fluticasone_propionate/salmeterol_(FSC)|montelukast_(MON)|fluticasone_propionate_(FP)|placebo_nasal|ADVAIR_DISKUS|placebo_capsule|placebo_DISKUS|,1,182,other_events,arm0,Fluticasone Prop/Salmeterol/Flut Prop Nasal Spray (FSC+FPANS),1,182
Hypersensitivity,Immune_system_disorders,NCT00296816,https://clinicaltrials.gov/show/NCT00296816,Ovarian_Cancer,Bevacizumab_(Avastinå¨)|Docetaxel_(Taxotereå¨)|Oxaliplatin_(Eloxatinå¨)|,8,132,other_events,arm0,Oxaliplatin/Docetaxel/Bevacizumab,8,132
Hypersensitivity,Immune_system_disorders,NCT00298363,https://clinicaltrials.gov/show/NCT00298363,Chronic_Hepatitis_B,Tenofovir_disoproxil_fumarate_(tenofovir_DF;_TDF)|Emtricitabine/tenofovir_disoproxil_fumarate_(FTC/TDF)|Entecavir_(ETV)|TDF_placebo|FTC/TDF_placebo|ETV_placebo|,2,138,serious_events,arm1,Double Blind FTC/TDF,1,45
Hypersensitivity,Immune_system_disorders,NCT00298363,https://clinicaltrials.gov/show/NCT00298363,Chronic_Hepatitis_B,Tenofovir_disoproxil_fumarate_(tenofovir_DF;_TDF)|Emtricitabine/tenofovir_disoproxil_fumarate_(FTC/TDF)|Entecavir_(ETV)|TDF_placebo|FTC/TDF_placebo|ETV_placebo|,2,138,serious_events,arm4,All TDF,1,93
Hypersensitivity,Immune_system_disorders,NCT00300274,https://clinicaltrials.gov/show/NCT00300274,Graft_Rejection,everolimus|mycophenolate_mofetil|cyclosporine|corticosteroids|,1,279,serious_events,arm0,Everolimus 1.5 mg,1,279
Hypersensitivity,Immune_system_disorders,NCT00301821,https://clinicaltrials.gov/show/NCT00301821,Lymphoma,epratuzumab|rituximab|cyclophosphamide|doxorubicin_hydrochloride|prednisone|vincristine_sulfate|,2,106,other_events,arm0,Epratuzumab + Rituximab + CHOP,2,106
HYPERSENSITIVITY,Immune_system_disorders,NCT00303459,https://clinicaltrials.gov/show/NCT00303459,Pulmonary_Arterial_Hypertension,bosentan|placebo|,1,174,serious_events,arm1,Placebo,1,174
Hypersensitivity,Immune_system_disorders,NCT00303472,https://clinicaltrials.gov/show/NCT00303472,Thrombocytopenia|MDS|Myelodysplastic_Syndromes|Refractory_Cytopenias|,Romiplostim,3,32,other_events,arm4,Part B: 750 åµg Romiplostim SC QW,1,11
Hypersensitivity,Immune_system_disorders,NCT00303472,https://clinicaltrials.gov/show/NCT00303472,Thrombocytopenia|MDS|Myelodysplastic_Syndromes|Refractory_Cytopenias|,Romiplostim,3,32,other_events,arm3,Part A: 1500 åµg Romiplostim,1,16
Hypersensitivity,Immune_system_disorders,NCT00303472,https://clinicaltrials.gov/show/NCT00303472,Thrombocytopenia|MDS|Myelodysplastic_Syndromes|Refractory_Cytopenias|,Romiplostim,3,32,serious_events,arm6,Part B: 750 åµg Romiplostim IV Q2W,1,5
Hypersensitivity,Immune_system_disorders,NCT00306592,https://clinicaltrials.gov/show/NCT00306592,Multiple_Sclerosis_Relapsing-Remitting,BG00002_(natalizumab),2,1094,serious_events,arm0,300 mg Natalizumab IV Monthly,2,1094
Hypersensitivity,Immune_system_disorders,NCT00308087,https://clinicaltrials.gov/show/NCT00308087,Lymphoma_Follicular,Sargramostim_(Leukine)|Rituximab|,4,75,other_events,arm0,Rituximab,1,37
Hypersensitivity,Immune_system_disorders,NCT00308087,https://clinicaltrials.gov/show/NCT00308087,Lymphoma_Follicular,Sargramostim_(Leukine)|Rituximab|,4,75,other_events,arm1,Rituximab + Sargramostim,3,38
