Adverse Event,Category,Trial Id,URL,Condition,Intervention,Total-affected,Total-at risk,Serious/Other,Arm#,Arm Title,Arm-affected,Arm-at risk
Anaphylaxis,Immune_system_disorders,NCT00831844,https://clinicaltrials.gov/show/NCT00831844,Adult_Rhabdomyosarcoma|Adult_Synovial_Sarcoma|Childhood_Hepatoblastoma|Childhood_Synovial_Sarcoma|Previously_Treated_Childhood_Rhabdomyosarcoma|Recurrent_Adrenocortical_Carcinoma|Recurrent_Adult_Soft_Tissue_Sarcoma|Recurrent_Childhood_Liver_Cancer|Recurrent_Childhood_Rhabdomyosarcoma|Recurrent_Childhood_Soft_Tissue_Sarcoma|Recurrent_Ewing_Sarcoma/Peripheral_Primitive|Neuroectodermal_Tumor|Recurrent_Neuroblastoma|Recurrent_Osteosarcoma|Recurrent_Retinoblastoma|Recurrent_Wilms_Tumor_and_Other_Childhood_Kidney_Tumors|,cixutumumab|laboratory_biomarker_analysis|,2,30,serious_events,arm0,Group 1 - Recurrent or Refractory Hepatoblastoma,1,10
Anaphylaxis,Immune_system_disorders,NCT00831844,https://clinicaltrials.gov/show/NCT00831844,Adult_Rhabdomyosarcoma|Adult_Synovial_Sarcoma|Childhood_Hepatoblastoma|Childhood_Synovial_Sarcoma|Previously_Treated_Childhood_Rhabdomyosarcoma|Recurrent_Adrenocortical_Carcinoma|Recurrent_Adult_Soft_Tissue_Sarcoma|Recurrent_Childhood_Liver_Cancer|Recurrent_Childhood_Rhabdomyosarcoma|Recurrent_Childhood_Soft_Tissue_Sarcoma|Recurrent_Ewing_Sarcoma/Peripheral_Primitive|Neuroectodermal_Tumor|Recurrent_Neuroblastoma|Recurrent_Osteosarcoma|Recurrent_Retinoblastoma|Recurrent_Wilms_Tumor_and_Other_Childhood_Kidney_Tumors|,cixutumumab|laboratory_biomarker_analysis|,2,30,serious_events,arm5,Grp 6 - Neuroblastoma-MIBG Positive Without Measurable Disease,1,20
Anaphylaxis,Immune_system_disorders,NCT00844857,https://clinicaltrials.gov/show/NCT00844857,Bipolar_Depression,Olanzapine_Fluoxetine_Combination_(OFC)|Placebo|,1,85,serious_events,arm1,Placebo,1,85
Anaphylaxis,Immune_system_disorders,NCT00939627,https://clinicaltrials.gov/show/NCT00939627,Metastatic_Squamous_Neck_Cancer_With_Occult_Primary_Squamous_Cell_Carcinoma|Recurrent_Metastatic_Squamous_Neck_Cancer_With_Occult_Primary|Recurrent_Salivary_Gland_Cancer|Recurrent_Squamous_Cell_Carcinoma_of_the_Hypopharynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Larynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Recurrent_Squamous_Cell_Carcinoma_of_the_Nasopharynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Oropharynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Recurrent_Verrucous_Carcinoma_of_the_Larynx|Recurrent_Verrucous_Carcinoma_of_the_Oral_Cavity|Salivary_Gland_Squamous_Cell_Carcinoma|Stage_IV_Squamous_Cell_Carcinoma_of_the_Hypopharynx|Stage_IV_Squamous_Cell_Carcinoma_of_the_Nasopharynx|Stage_IVA_Salivary_Gland_Cancer|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Larynx|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Oropharynx|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Stage_IVA_Verrucous_Carcinoma_of_the_Larynx|Stage_IVA_Verrucous_Carcinoma_of_the_Oral_Cavity|Stage_IVB_Salivary_Gland_Cancer|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Larynx|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Oropharynx|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Stage_IVB_Verrucous_Carcinoma_of_the_Larynx|Stage_IVB_Verrucous_Carcinoma_of_the_Oral_Cavity|Stage_IVC_Salivary_Gland_Cancer|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Larynx|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Oropharynx|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Stage_IVC_Verrucous_Carcinoma_of_the_Larynx|Stage_IVC_Verrucous_Carcinoma_of_the_Oral_Cavity|Tongue_Cancer|Untreated_Metastatic_Squamous_Neck_Cancer_With_Occult_Primary|,cetuximab|placebo|sorafenib_tosylate|laboratory_biomarker_analysis|quality-of-life_assessment|,4,79,other_events,arm0,Arm A - Cetuximab,1,26
Anaphylaxis,Immune_system_disorders,NCT00939627,https://clinicaltrials.gov/show/NCT00939627,Metastatic_Squamous_Neck_Cancer_With_Occult_Primary_Squamous_Cell_Carcinoma|Recurrent_Metastatic_Squamous_Neck_Cancer_With_Occult_Primary|Recurrent_Salivary_Gland_Cancer|Recurrent_Squamous_Cell_Carcinoma_of_the_Hypopharynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Larynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Recurrent_Squamous_Cell_Carcinoma_of_the_Nasopharynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Oropharynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Recurrent_Verrucous_Carcinoma_of_the_Larynx|Recurrent_Verrucous_Carcinoma_of_the_Oral_Cavity|Salivary_Gland_Squamous_Cell_Carcinoma|Stage_IV_Squamous_Cell_Carcinoma_of_the_Hypopharynx|Stage_IV_Squamous_Cell_Carcinoma_of_the_Nasopharynx|Stage_IVA_Salivary_Gland_Cancer|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Larynx|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Oropharynx|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Stage_IVA_Verrucous_Carcinoma_of_the_Larynx|Stage_IVA_Verrucous_Carcinoma_of_the_Oral_Cavity|Stage_IVB_Salivary_Gland_Cancer|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Larynx|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Oropharynx|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Stage_IVB_Verrucous_Carcinoma_of_the_Larynx|Stage_IVB_Verrucous_Carcinoma_of_the_Oral_Cavity|Stage_IVC_Salivary_Gland_Cancer|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Larynx|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Oropharynx|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Stage_IVC_Verrucous_Carcinoma_of_the_Larynx|Stage_IVC_Verrucous_Carcinoma_of_the_Oral_Cavity|Tongue_Cancer|Untreated_Metastatic_Squamous_Neck_Cancer_With_Occult_Primary|,cetuximab|placebo|sorafenib_tosylate|laboratory_biomarker_analysis|quality-of-life_assessment|,4,79,other_events,arm1,Arm B - Cetuximab and Sorafenib Tosylate,2,27
Anaphylaxis,Immune_system_disorders,NCT00939627,https://clinicaltrials.gov/show/NCT00939627,Metastatic_Squamous_Neck_Cancer_With_Occult_Primary_Squamous_Cell_Carcinoma|Recurrent_Metastatic_Squamous_Neck_Cancer_With_Occult_Primary|Recurrent_Salivary_Gland_Cancer|Recurrent_Squamous_Cell_Carcinoma_of_the_Hypopharynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Larynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Recurrent_Squamous_Cell_Carcinoma_of_the_Nasopharynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Oropharynx|Recurrent_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Recurrent_Verrucous_Carcinoma_of_the_Larynx|Recurrent_Verrucous_Carcinoma_of_the_Oral_Cavity|Salivary_Gland_Squamous_Cell_Carcinoma|Stage_IV_Squamous_Cell_Carcinoma_of_the_Hypopharynx|Stage_IV_Squamous_Cell_Carcinoma_of_the_Nasopharynx|Stage_IVA_Salivary_Gland_Cancer|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Larynx|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Oropharynx|Stage_IVA_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Stage_IVA_Verrucous_Carcinoma_of_the_Larynx|Stage_IVA_Verrucous_Carcinoma_of_the_Oral_Cavity|Stage_IVB_Salivary_Gland_Cancer|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Larynx|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Oropharynx|Stage_IVB_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Stage_IVB_Verrucous_Carcinoma_of_the_Larynx|Stage_IVB_Verrucous_Carcinoma_of_the_Oral_Cavity|Stage_IVC_Salivary_Gland_Cancer|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Larynx|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Lip_and_Oral_Cavity|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Oropharynx|Stage_IVC_Squamous_Cell_Carcinoma_of_the_Paranasal_Sinus_and_Nasal_Cavity|Stage_IVC_Verrucous_Carcinoma_of_the_Larynx|Stage_IVC_Verrucous_Carcinoma_of_the_Oral_Cavity|Tongue_Cancer|Untreated_Metastatic_Squamous_Neck_Cancer_With_Occult_Primary|,cetuximab|placebo|sorafenib_tosylate|laboratory_biomarker_analysis|quality-of-life_assessment|,4,79,serious_events,arm0,Arm A - Cetuximab,1,26
Anaphylaxis,Immune_system_disorders,NCT00986674,https://clinicaltrials.gov/show/NCT00986674,Recurrent_Non-small_Cell_Lung_Cancer|Stage_IIIB_Non-small_Cell_Lung_Cancer|Stage_IV_Non-small_Cell_Lung_Cancer|,cixutumumab|carboplatin|paclitaxel|cetuximab|,1,48,serious_events,arm2,Arm III (Carboplatin Paclitaxel Cetuximab Cixutumumab),1,48
Anaphylaxis,Immune_system_disorders,NCT01018992,https://clinicaltrials.gov/show/NCT01018992,Stress_Disorders_Post-Traumatic,GSK561679|Placebo|,1,65,serious_events,arm1,Placebo,1,65
Anaphylaxis,Immune_system_disorders,NCT01084083,https://clinicaltrials.gov/show/NCT01084083,Head_and_Neck_Cancer|Precancerous_Condition|,cetuximab|intensity-modulated_radiation_therapy_(IMRT)|Paclitaxel|Cisplatin|,1,89,serious_events,arm0,All Treated Patients,1,89
Anaphylaxis,Immune_system_disorders,NCT01086033,https://clinicaltrials.gov/show/NCT01086033,Rheumatoid_Arthritis,Null,1,566,serious_events,arm0,Humira,1,566
Anaphylaxis,Immune_system_disorders,NCT01162473,https://clinicaltrials.gov/show/NCT01162473,Milk_Hypersensitivity,Milk_Oral_Immunotherapy|Milk_Protein_Powder|Food_Challenge|,3,25,serious_events,arm1,Immediate Desensitization,1,17
Anaphylaxis,Immune_system_disorders,NCT01162473,https://clinicaltrials.gov/show/NCT01162473,Milk_Hypersensitivity,Milk_Oral_Immunotherapy|Milk_Protein_Powder|Food_Challenge|,3,25,serious_events,arm0,Delayed Desensitization,2,8
Anaphylaxis,Immune_system_disorders,NCT01283334,https://clinicaltrials.gov/show/NCT01283334,Head_and_Neck_Neoplasms|Cancer_of_the_Head_and_Neck|,Carboplatin|Cetuximab|RAD001|,4,20,other_events,arm0,Carboplatin Cetuximab and Everolimus,4,20
Anaphylaxis,Metabolism_and_nutrition_disorders,NCT01286207,https://clinicaltrials.gov/show/NCT01286207,Migraine_Disorders,Rizatriptan_5_mg|Rizatriptan_10_mg|Standard_Care|,1,834,serious_events,arm1,Rizatriptan 10 mg,1,834
Anaphylaxis,General_disorders,NCT01290913,https://clinicaltrials.gov/show/NCT01290913,Peanut_Allergy,Omalizumab,2,13,serious_events,arm0,Omalizumab Oral Desensitization,2,13
Anaphylaxis,Immune_system_disorders,NCT01614795,https://clinicaltrials.gov/show/NCT01614795,Childhood_Alveolar_Soft-part_Sarcoma|Childhood_Angiosarcoma|Childhood_Epithelioid_Sarcoma|Childhood_Fibrosarcoma|Childhood_Gliosarcoma|Childhood_Leiomyosarcoma|Childhood_Liposarcoma|Childhood_Neurofibrosarcoma|Childhood_Synovial_Sarcoma|Previously_Treated_Childhood_Rhabdomyosarcoma|Recurrent_Childhood_Rhabdomyosarcoma|Recurrent_Childhood_Soft_Tissue_Sarcoma|Recurrent_Ewing_Sarcoma/Peripheral_Primitive_Neuroectodermal_Tumor|Recurrent_Osteosarcoma|,cixutumumab|temsirolimus|laboratory_biomarker_analysis|,1,12,serious_events,arm3,Group 4 Relapsed or Refractory Non-rhabdo Soft Tissue Sarcoma,1,12
Anaphylaxis,Immune_system_disorders,NCT01885559,https://clinicaltrials.gov/show/NCT01885559,Kidney_Polycystic,Lisinopril|Telmisartan|Placebo|,3,486,serious_events,arm1,ACE-I + ARB,1,244
Anaphylaxis,Immune_system_disorders,NCT01885559,https://clinicaltrials.gov/show/NCT01885559,Kidney_Polycystic,Lisinopril|Telmisartan|Placebo|,3,486,serious_events,arm0,ACE-I + Placebo,2,242
Anaphylaxis,Immune_system_disorders,NCT01989572,https://clinicaltrials.gov/show/NCT01989572,Local_Recurrence_of_Malignant_Melanoma_of_Skin|Stage_IV_Melanoma|,sargramostim|peptide_vaccine|GM-CSF_placebo|peptide_placebo|,4,507,serious_events,arm1,Arm II (GM-CSF Placebo Peptide Vaccine),1,110
Anaphylaxis,Immune_system_disorders,NCT01989572,https://clinicaltrials.gov/show/NCT01989572,Local_Recurrence_of_Malignant_Melanoma_of_Skin|Stage_IV_Melanoma|,sargramostim|peptide_vaccine|GM-CSF_placebo|peptide_placebo|,4,507,serious_events,arm0,Arm I (GM-CSF Peptide Vaccine),1,104
Anaphylaxis,Immune_system_disorders,NCT01989572,https://clinicaltrials.gov/show/NCT01989572,Local_Recurrence_of_Malignant_Melanoma_of_Skin|Stage_IV_Melanoma|,sargramostim|peptide_vaccine|GM-CSF_placebo|peptide_placebo|,4,507,serious_events,arm4,Arm V (GM-CSF),1,186
Anaphylaxis,Immune_system_disorders,NCT01989572,https://clinicaltrials.gov/show/NCT01989572,Local_Recurrence_of_Malignant_Melanoma_of_Skin|Stage_IV_Melanoma|,sargramostim|peptide_vaccine|GM-CSF_placebo|peptide_placebo|,4,507,serious_events,arm2,Arm III (GM-CSF Peptide Placebo),1,107
