Adverse Event,Category,Trial Id,URL,Condition,Intervention,Total-affected,Total-at risk,Serious/Other,Arm#,Arm Title,Arm-affected,Arm-at risk
Drug_hypersensitivity,Immune_system_disorders,NCT00308087,https://clinicaltrials.gov/show/NCT00308087,Lymphoma_Follicular,Sargramostim_(Leukine)|Rituximab|,1,38,other_events,arm1,Rituximab + Sargramostim,1,38
Drug_Hypersensitivity,Immune_system_disorders,NCT00312377,https://clinicaltrials.gov/show/NCT00312377,Non-small_Cell_Lung_Cancer|Lung_Cancer|,Docetaxel|Vandetanib|,3,1391,serious_events,arm0,Vandetanib 100 mg Plus Docetaxel,2,694
Drug_Hypersensitivity,Immune_system_disorders,NCT00312377,https://clinicaltrials.gov/show/NCT00312377,Non-small_Cell_Lung_Cancer|Lung_Cancer|,Docetaxel|Vandetanib|,3,1391,serious_events,arm1,Placebo Plus Docetaxel,1,697
Drug_Hypersensitivity,Immune_system_disorders,NCT00312858,https://clinicaltrials.gov/show/NCT00312858,Hepatitis_A_Virus,Comparator:_VAQTA_ ¢_(Hepatitis_A_vaccine)|Comparator:_ProQuad_ ¢_(Measles_Mumps_Rubella_and_Varicella_vaccine)|Comparator:_Prevnar_ ¢_(Pneumococcal_7-Valent_Conjugate_vaccine)|,1,330,other_events,arm0,Arm 1: VAQTA_ ¢ + ProQuad_ ¢ + Prevnar_ ¢,1,330
Drug_hypersensitivity,Immune_system_disorders,NCT00313781,https://clinicaltrials.gov/show/NCT00313781,Prostatic_Neoplasms,CP-751871|docetaxel|prednisone|docetaxel|prednisone|,1,102,other_events,arm1,Docetaxel+Prednisone,1,102
Drug_Hypersensitivity,Immune_system_disorders,NCT00314145,https://clinicaltrials.gov/show/NCT00314145,Japanese_Encephalitis,ChimeriVax_ ¢-JE|JE-VAX‘Œ|,1,410,serious_events,arm0,JE-VAX‘Œ,1,410
Drug_hypersensitivity,Immune_system_disorders,NCT00315705,https://clinicaltrials.gov/show/NCT00315705,Acute_Lymphoblastic_Leukemia|Acute_Myelogenous_Leukemia|Relapsed_Leukemia|,clofarabine|Etoposide|Cyclophosphamide|,6,63,other_events,arm5,Phase 1 - Total,2,25
Drug_hypersensitivity,Immune_system_disorders,NCT00315705,https://clinicaltrials.gov/show/NCT00315705,Acute_Lymphoblastic_Leukemia|Acute_Myelogenous_Leukemia|Relapsed_Leukemia|,clofarabine|Etoposide|Cyclophosphamide|,6,63,other_events,arm3,Phase 1 - Cohort 4,2,10
Drug_hypersensitivity,Immune_system_disorders,NCT00315705,https://clinicaltrials.gov/show/NCT00315705,Acute_Lymphoblastic_Leukemia|Acute_Myelogenous_Leukemia|Relapsed_Leukemia|,clofarabine|Etoposide|Cyclophosphamide|,6,63,serious_events,arm5,Phase 1 - Total,1,25
Drug_hypersensitivity,Immune_system_disorders,NCT00315705,https://clinicaltrials.gov/show/NCT00315705,Acute_Lymphoblastic_Leukemia|Acute_Myelogenous_Leukemia|Relapsed_Leukemia|,clofarabine|Etoposide|Cyclophosphamide|,6,63,serious_events,arm1,Phase 1 - Cohort 2,1,3
Drug_hypersensitivity,Immune_system_disorders,NCT00316173,https://clinicaltrials.gov/show/NCT00316173,Ovarian_Cancer|Neoplasms_Ovarian|,topotecan|CARBOPLATIN|,15,132,other_events,arm0,Dose-finding Phase,2,22
Drug_hypersensitivity,Immune_system_disorders,NCT00316173,https://clinicaltrials.gov/show/NCT00316173,Ovarian_Cancer|Neoplasms_Ovarian|,topotecan|CARBOPLATIN|,15,132,serious_events,arm1,Activity Assessment Phase,1,55
Drug_hypersensitivity,Immune_system_disorders,NCT00316173,https://clinicaltrials.gov/show/NCT00316173,Ovarian_Cancer|Neoplasms_Ovarian|,topotecan|CARBOPLATIN|,15,132,other_events,arm1,Activity Assessment Phase,12,55
Drug_hypersensitivity,Immune_system_disorders,NCT00317226,https://clinicaltrials.gov/show/NCT00317226,Anemia,Ferric_Carboxymaltose_(FCM),1,127,serious_events,arm0,Ferric Carboxymaltose (FCM),1,127
Drug_hypersensitivity,Immune_system_disorders,NCT00317642,https://clinicaltrials.gov/show/NCT00317642,Acute_Myelogenous_Leukemia,clofarabine_(IV_formulation)|placebo|cytarabine|,20,632,other_events,arm1,Placebo and Cytarabine,1,155
Drug_hypersensitivity,Immune_system_disorders,NCT00317642,https://clinicaltrials.gov/show/NCT00317642,Acute_Myelogenous_Leukemia,clofarabine_(IV_formulation)|placebo|cytarabine|,20,632,other_events,arm0,Clofarabine (IV Formulation) and Cytarabine,9,161
Drug_hypersensitivity,Immune_system_disorders,NCT00317642,https://clinicaltrials.gov/show/NCT00317642,Acute_Myelogenous_Leukemia,clofarabine_(IV_formulation)|placebo|cytarabine|,20,632,other_events,arm2,Overall,10,316
Drug_hypersensitivity,Immune_system_disorders,NCT00321464,https://clinicaltrials.gov/show/NCT00321464,Bone_Metastases,Denosumab|Zoledronic_Acid|,1,1013,serious_events,arm0,Zoledronic Acid 4 mg Q4W,1,1013
Drug_hypersensitivity,Immune_system_disorders,NCT00321711,https://clinicaltrials.gov/show/NCT00321711,MDS|Myelodysplastic_Syndromes|Thrombocytopenia|,Placebo|AMG_531_(Romiplostim)|Azacitidine|Decitabine|,1,14,other_events,arm2,Part A Romiplostim 750 ‘µg,1,14
Drug_Hypersensitivity,Immune_system_disorders,NCT00322452,https://clinicaltrials.gov/show/NCT00322452,Non-Small_Cell_Lung_Cancer,Gefitinib|Carboplatin|Paclitaxel|,4,1196,serious_events,arm1,Carboplatin/Paclitaxel,3,589
Drug_Hypersensitivity,Immune_system_disorders,NCT00322452,https://clinicaltrials.gov/show/NCT00322452,Non-Small_Cell_Lung_Cancer,Gefitinib|Carboplatin|Paclitaxel|,4,1196,serious_events,arm0,Gefitinib,1,607
Drug_hypersensitivity,Immune_system_disorders,NCT00323609,https://clinicaltrials.gov/show/NCT00323609,Vertebral_Body_Compression_Fractures,Vertebroplasty|Kyphoplasty|,1,190,serious_events,arm1,Vertebroplasty,1,190
Drug_hypersensitivity,Immune_system_disorders,NCT00327470,https://clinicaltrials.gov/show/NCT00327470,Age_Related_Macular_Degeneration_(AMD)|Macular_Degeneration|Choroidal_Neovascularization_(CNV)|,Pegaptanib_Sodium_0.3_mg,3,286,other_events,arm0,Early AMD,1,107
Drug_hypersensitivity,Immune_system_disorders,NCT00327470,https://clinicaltrials.gov/show/NCT00327470,Age_Related_Macular_Degeneration_(AMD)|Macular_Degeneration|Choroidal_Neovascularization_(CNV)|,Pegaptanib_Sodium_0.3_mg,3,286,other_events,arm1,Established AMD,2,179
Drug_hypersensitivity,Immune_system_disorders,NCT00328198,https://clinicaltrials.gov/show/NCT00328198,B-Cell_Chronic_Lymphocytic_Leukemia_(B-CLL),Alemtuzumab|Alemtuzumab|,1,86,other_events,arm0,Alemtuzumab 30mg,1,86
Drug_hypersensitivity,Immune_system_disorders,NCT00329550,https://clinicaltrials.gov/show/NCT00329550,Crohn's_Disease,Certolizumab_pegol_(CZP)|Certolizumab_pegol_(CZP)|Certolizumab_pegol_(CZP)|,6,104,other_events,arm3,Total 1 (This Extension Study Only),2,40
Drug_hypersensitivity,Immune_system_disorders,NCT00329550,https://clinicaltrials.gov/show/NCT00329550,Crohn's_Disease,Certolizumab_pegol_(CZP)|Certolizumab_pegol_(CZP)|Certolizumab_pegol_(CZP)|,6,104,other_events,arm4,Total 2 (Treatment With CZP in Main Study and Extension Study),2,40
Drug_hypersensitivity,Immune_system_disorders,NCT00329550,https://clinicaltrials.gov/show/NCT00329550,Crohn's_Disease,Certolizumab_pegol_(CZP)|Certolizumab_pegol_(CZP)|Certolizumab_pegol_(CZP)|,6,104,other_events,arm0,CZP 400 mg / Placebo,1,9
Drug_hypersensitivity,Immune_system_disorders,NCT00329550,https://clinicaltrials.gov/show/NCT00329550,Crohn's_Disease,Certolizumab_pegol_(CZP)|Certolizumab_pegol_(CZP)|Certolizumab_pegol_(CZP)|,6,104,other_events,arm1,CZP 400 mg / CZP 200 mg,1,15
Drug_hypersensitivity,Immune_system_disorders,NCT00330759,https://clinicaltrials.gov/show/NCT00330759,Bone_Metastases,Denosumab|Zoledronic_Acid|,3,878,serious_events,arm1,Denosumab 120 mg Q4W,3,878
Drug_hypersensitivity,Immune_system_disorders,NCT00333840,https://clinicaltrials.gov/show/NCT00333840,Chronic_Myelogenous_Leukemia,imatinib_mesilate|interferon-alpha_(INF-a)|cytarabine_(ARA-C)|,1,551,serious_events,arm0,Imatinib (STI571),1,551
Drug_hypersensitivity,Immune_system_disorders,NCT00337675,https://clinicaltrials.gov/show/NCT00337675,Asthma,montelukast_sodium|Comparator:_Placebo_(unspecified)|montelukast_sodium|,1,588,serious_events,arm1,Intermittent Montelukast,1,588
Drug_hypersensitivity,Immune_system_disorders,NCT00339144,https://clinicaltrials.gov/show/NCT00339144,Tumors,Dasatinib|Dasatinib|Dasatinib|,1,9,other_events,arm0,Dasatinib 100 mg,1,9
Drug_hypersensitivity,Immune_system_disorders,NCT00339183,https://clinicaltrials.gov/show/NCT00339183,Metastatic_Colorectal_Cancer,Panitumumab|FOLFIRI|,1,594,serious_events,arm1,FOLFIRI Alone,1,594
Drug_hypersensitivity,Immune_system_disorders,NCT00346398,https://clinicaltrials.gov/show/NCT00346398,Asthma|Allergic_Sensitization|,Oral_mucosal_immunoprophylaxis_(OMIP)|Placebo|,3,51,other_events,arm0,OMIP With Timothy Grass Cat and House Dust Mite Allergens,2,25
Drug_hypersensitivity,Immune_system_disorders,NCT00346398,https://clinicaltrials.gov/show/NCT00346398,Asthma|Allergic_Sensitization|,Oral_mucosal_immunoprophylaxis_(OMIP)|Placebo|,3,51,other_events,arm1,Placebo,1,26
Drug_hypersensitivity,Immune_system_disorders,NCT00350792,https://clinicaltrials.gov/show/NCT00350792,Non_Small_Cell_Lung_Cancer,pemetrexed|carboplatin|,1,62,serious_events,arm0,Pemetrexed + Carboplatin,1,62
Drug_hypersensitivity,Immune_system_disorders,NCT00355134,https://clinicaltrials.gov/show/NCT00355134,Multiple_Sclerosis,Fingolimod|Placebo|,1,355,serious_events,arm2,Core: Placebo,1,355
Drug_hypersensitivity,Immune_system_disorders,NCT00356525,https://clinicaltrials.gov/show/NCT00356525,Lung_Neoplasms,pemetrexed|gemcitabine|carboplatin|Pemetrexed|,2,20,other_events,arm1,Less Than One Year: Pemetrexed + Gemcitabine,1,11
Drug_hypersensitivity,Immune_system_disorders,NCT00356525,https://clinicaltrials.gov/show/NCT00356525,Lung_Neoplasms,pemetrexed|gemcitabine|carboplatin|Pemetrexed|,2,20,other_events,arm3,One Year or Greater: Pemetrexed + Gemcitabine,1,9
Drug_hypersensitivity,Immune_system_disorders,NCT00357903,https://clinicaltrials.gov/show/NCT00357903,Rheumatoid_Arthritis,Etanercept,1,58,serious_events,arm1,Pediatric Subjects,1,58
Drug_hypersensitivity,Immune_system_disorders,NCT00358436,https://clinicaltrials.gov/show/NCT00358436,Chronic_Obstructive_Pulmonary_Disease_(COPD),Aclidinium_bromide|Placebo|,1,600,serious_events,arm0,Aclidinium Bromide 200 •_g Once-daily,1,600
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00358670,https://clinicaltrials.gov/show/NCT00358670,Psoriasis,infliximab|infliximab|,1,222,serious_events,arm0,Maintenance Infliximab,1,222
Drug_hypersensitivity,Immune_system_disorders,NCT00358917,https://clinicaltrials.gov/show/NCT00358917,Human_Immunodeficiency_Virus_Infections,lopinavir/ritonavir_(LPV/r)_tablet_with_nucleoside/nucleotide_reverse_transcriptase_inhibitors_(NRTIs)|lopinavir/ritonavir_(LPV/r)_tablet_with_nucleoside/nucleotide_reverse_transcriptase_inhibitors_(NRTIs)|,1,299,serious_events,arm1,LPV/r 400/100 mg BID Tablet,1,299
Drug_hypersensitivity,Immune_system_disorders,NCT00359021,https://clinicaltrials.gov/show/NCT00359021,HIV-1,TMC125,2,759,serious_events,arm0,DUET PLACEBO,1,256
Drug_hypersensitivity,Immune_system_disorders,NCT00359021,https://clinicaltrials.gov/show/NCT00359021,HIV-1,TMC125,2,759,serious_events,arm2,All Participants,1,503
Drug_hypersensitivity,Immune_system_disorders,NCT00359424,https://clinicaltrials.gov/show/NCT00359424,Stroke,IV_rt-PA_alone|endovascular_therapy|,1,434,other_events,arm0,Endovascular,1,434
Drug_hypersensitivity,Immune_system_disorders,NCT00359801,https://clinicaltrials.gov/show/NCT00359801,Diabetes_Mellitus,Randomization_to_Exubera_(insulin_human_[rDNA_origin]_inhalation_powder)_or_Usual_Diabetes_Care|Randomization_to_Exubera_(insulin_human_[rDNA_origin]_inhalation_powder)_or_Usual_Diabetes_Care|,1,987,serious_events,arm0,Exubera‘Œ,1,987
Drug_hypersensitivity,Immune_system_disorders,NCT00362232,https://clinicaltrials.gov/show/NCT00362232,Venous_Thromboembolism,Rivaroxaban_(Xarelto_BAY59-7939)|Enoxaparin|Placebo:_tablet_of_Rivaroxaban|Placebo:_syringes_of_Enoxaparin|,1,1526,serious_events,arm0,Rivaroxaban 10 mg Once Daily (OD) (Xarelto BAY59-7939),1,1526
Drug_hypersensitivity,Immune_system_disorders,NCT00363415,https://clinicaltrials.gov/show/NCT00363415,Small_Cell_Lung_Cancer,pemetrexed|etoposide|carboplatin|,1,447,serious_events,arm1,Etoposide + Carboplatin,1,447
Drug_hypersensitivity,Immune_system_disorders,NCT00364013,https://clinicaltrials.gov/show/NCT00364013,Metastatic_Colorectal_Cancer,Panitumumab|FOLFOX_regimen|,4,1169,serious_events,arm0,Panitumumab Plus FOLFOX,2,585
Drug_hypersensitivity,Immune_system_disorders,NCT00364013,https://clinicaltrials.gov/show/NCT00364013,Metastatic_Colorectal_Cancer,Panitumumab|FOLFOX_regimen|,4,1169,serious_events,arm1,FOLFOX Alone,2,584
Drug_hypersensitivity,Immune_system_disorders,NCT00366340,https://clinicaltrials.gov/show/NCT00366340,Vaccines_Pneumococcal,13-valent_pneumococcal_conjugate_vaccine|7-valent_pneumococcal_conjugate_vaccine|,1,287,other_events,arm7,7vPnC 6-Month Follow-up,1,287
Drug_Hypersensitivity,Immune_system_disorders,NCT00367432,https://clinicaltrials.gov/show/NCT00367432,Epilepsies|Partial|,Levetiracetam,1,398,serious_events,arm0,Levetiracetam,1,398
Drug_hypersensitivity,Immune_system_disorders,NCT00367484,https://clinicaltrials.gov/show/NCT00367484,Relapsing_Remitting_Multiple_Sclerosis,Rebif‘Œ_(clone_484-39),1,460,serious_events,arm0,Rebif‘Œ (Clone 484-39),1,460
Drug_hypersensitivity,Immune_system_disorders,NCT00369824,https://clinicaltrials.gov/show/NCT00369824,Human_Papillomavirus_Type-16/-18_Infection|Papillomavirus_Vaccines|Cervical_Neoplasia|,Different_formulations_of_GSK_Biologicals'_HPV_vaccine_(580299)|Menactra_TM|Boostrix_TM|,1,214,serious_events,arm4,Menactra/Cervarix Group,1,214
Drug_hypersensitivity,Immune_system_disorders,NCT00370552,https://clinicaltrials.gov/show/NCT00370552,Metastatic_Breast_Cancer,Ixabepilone_16_mg/m^2_+_Bevacizumab_10_mg/kg|Ixabepilone_40_mg/m^2_+_Bevacizumab_15_mg/kg|Paclitaxel_90_mg/m^2_+_Bevacizumab_10_mg/kg|,2,32,other_events,arm2,Paclitaxel 90 mg/m^2 + Bevacizumab 10 mg/kg,2,32
Drug_hypersensitivity,Immune_system_disorders,NCT00372424,https://clinicaltrials.gov/show/NCT00372424,Breast_Cancer,Herceptin|Sunitinib|Taxotere|,3,25,other_events,arm0,Sunitinib + Docetaxel + Trastuzumab,3,25
Drug_hypersensitivity,Immune_system_disorders,NCT00373113,https://clinicaltrials.gov/show/NCT00373113,Breast_Neoplasms,Capecitabine|Sunitinib_malate|,1,238,other_events,arm0,Sunitinib,1,238
Drug_hypersensitivity,Immune_system_disorders,NCT00373256,https://clinicaltrials.gov/show/NCT00373256,Breast_Neoplasms,Sunitinib|paclitaxel|bevacizumab|paclitaxel|,9,712,other_events,arm1,Bevacizumab + Paclitaxel,4,242
Drug_hypersensitivity,Immune_system_disorders,NCT00373256,https://clinicaltrials.gov/show/NCT00373256,Breast_Neoplasms,Sunitinib|paclitaxel|bevacizumab|paclitaxel|,9,712,serious_events,arm0,Sunitinib + Paclitaxel,1,235
Drug_hypersensitivity,Immune_system_disorders,NCT00373256,https://clinicaltrials.gov/show/NCT00373256,Breast_Neoplasms,Sunitinib|paclitaxel|bevacizumab|paclitaxel|,9,712,other_events,arm0,Sunitinib + Paclitaxel,4,235
Drug_hypersensitivity,Immune_system_disorders,NCT00373529,https://clinicaltrials.gov/show/NCT00373529,Acute_Myelogenous_Leukemia|Acute_Myeloid_Leukemia|,clofarabine,6,112,other_events,arm0,Clofarabine,6,112
Drug_hypersensitivity,Immune_system_disorders,NCT00373958,https://clinicaltrials.gov/show/NCT00373958,Vaccines_Pneumococcal,13_valent_pneumococcal_conjugate_vaccine|7vPnc_pneumococcal_conjugate_vaccine|,1,332,other_events,arm0,13vPnC Infant Series,1,332
Drug_hypersensitivity,Immune_system_disorders,NCT00374322,https://clinicaltrials.gov/show/NCT00374322,Neoplasms_Breast,lapatinib|placebo|,1,1573,serious_events,arm0,Lapatinib 1500 mg,1,1573
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00375505,https://clinicaltrials.gov/show/NCT00375505,Breast_Cancer,Zoledronic_acid|Placebo|,1,34,serious_events,arm1,Zometa,1,34
Drug_Hypersensitivity,Immune_system_disorders,NCT00378573,https://clinicaltrials.gov/show/NCT00378573,Non-small_Cell_Lung_Cancer,docetaxel|gemcitabine|bevacizumab|,1,17,other_events,arm0,Docetaxel Gemcitabine and Bevacizumab,1,17
drug_hypersensitivity,General_disorders,NCT00380068,https://clinicaltrials.gov/show/NCT00380068,Pulmonary_Hypertension,Ambrisentan,1,224,serious_events,arm0,Ambrisentan,1,224
Drug_Hypersensitivity,Immune_system_disorders,NCT00379769,https://clinicaltrials.gov/show/NCT00379769,Diabetes_Mellitus_Type_2,Rosiglitazone|Sulfonylurea|Metformin|,1,1117,serious_events,arm0,RSG in Addition to Background MET,1,1117
Drug_hypersensitivity,Immune_system_disorders,NCT00380874,https://clinicaltrials.gov/show/NCT00380874,Chemotherapy-Induced_Peripheral_Neuropathy,Pregabalin|Placebo|,5,61,other_events,arm0,Pregabalin,2,32
Drug_hypersensitivity,Immune_system_disorders,NCT00380874,https://clinicaltrials.gov/show/NCT00380874,Chemotherapy-Induced_Peripheral_Neuropathy,Pregabalin|Placebo|,5,61,other_events,arm1,Placebo,3,29
Drug_Hypersensitivity,Immune_system_disorders,NCT00381303,https://clinicaltrials.gov/show/NCT00381303,HIV|Infectious|,darunavir|ritonavir|,2,429,serious_events,arm0,Female,1,287
Drug_Hypersensitivity,Immune_system_disorders,NCT00381303,https://clinicaltrials.gov/show/NCT00381303,HIV|Infectious|,darunavir|ritonavir|,2,429,serious_events,arm1,Male,1,142
Drug_hypersensitivity,Immune_system_disorders,NCT00384059,https://clinicaltrials.gov/show/NCT00384059,Vaccines_Pneumococcal,13-valent_Pneumococcal_Conjugate_Vaccine|7vPnC|Pediacel|NeisVac-C|Menitorix|,1,130,other_events,arm4,13vPnC Toddler Series,1,130
Drug_Hypersensitivity,Immune_system_disorders,NCT00384176,https://clinicaltrials.gov/show/NCT00384176,Colorectal_Cancer,Cediranib|Bevacizumab|5-fluorouracil_(_in_FOLFOX)|Leucovorin_(in_FOLFOX)|Oxaliplatin_(in_FOLFOX)|,109,3200,other_events,arm2,1Bevacizumab 5mg/kg,50,704
Drug_Hypersensitivity,Immune_system_disorders,NCT00384176,https://clinicaltrials.gov/show/NCT00384176,Colorectal_Cancer,Cediranib|Bevacizumab|5-fluorouracil_(_in_FOLFOX)|Leucovorin_(in_FOLFOX)|Oxaliplatin_(in_FOLFOX)|,109,3200,serious_events,arm1,Cediranib 30 mg,1,191
Drug_Hypersensitivity,Immune_system_disorders,NCT00384176,https://clinicaltrials.gov/show/NCT00384176,Colorectal_Cancer,Cediranib|Bevacizumab|5-fluorouracil_(_in_FOLFOX)|Leucovorin_(in_FOLFOX)|Oxaliplatin_(in_FOLFOX)|,109,3200,other_events,arm0,Cediranib 20 mg,41,705
Drug_Hypersensitivity,Immune_system_disorders,NCT00384176,https://clinicaltrials.gov/show/NCT00384176,Colorectal_Cancer,Cediranib|Bevacizumab|5-fluorouracil_(_in_FOLFOX)|Leucovorin_(in_FOLFOX)|Oxaliplatin_(in_FOLFOX)|,109,3200,serious_events,arm2,1Bevacizumab 5mg/kg,5,704
Drug_Hypersensitivity,Immune_system_disorders,NCT00384176,https://clinicaltrials.gov/show/NCT00384176,Colorectal_Cancer,Cediranib|Bevacizumab|5-fluorouracil_(_in_FOLFOX)|Leucovorin_(in_FOLFOX)|Oxaliplatin_(in_FOLFOX)|,109,3200,other_events,arm1,Cediranib 30 mg,10,191
Drug_Hypersensitivity,Immune_system_disorders,NCT00384176,https://clinicaltrials.gov/show/NCT00384176,Colorectal_Cancer,Cediranib|Bevacizumab|5-fluorouracil_(_in_FOLFOX)|Leucovorin_(in_FOLFOX)|Oxaliplatin_(in_FOLFOX)|,109,3200,serious_events,arm0,Cediranib 20 mg,2,705
Drug_hypersensitivity,Immune_system_disorders,NCT00389207,https://clinicaltrials.gov/show/NCT00389207,HIV_Infections,nevirapine_bid|nevirapine_qd|atazanavir|,1,188,serious_events,arm0,Nevirapine QD,1,188
Drug_hypersensitivity,Immune_system_disorders,NCT00390858,https://clinicaltrials.gov/show/NCT00390858,Transfusional_Iron_Overload|•_-thalassemia_Major|Pediatric_Rare_Anemia|,Deferasirox,1,20,other_events,arm1,Adolescents ( ___12 Years),1,20
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00391443,https://clinicaltrials.gov/show/NCT00391443,Idiopathic_Pulmonary_Fibrosis,Bosentan|Placebo|,1,406,serious_events,arm1,Bosentan,1,406
Drug_hypersensitivity,Immune_system_disorders,NCT00391625,https://clinicaltrials.gov/show/NCT00391625,Gaucher_Disease_Type_1,GA-GCB,2,10,other_events,arm0,GA-GCB,2,10
Drug_Hypersensitivity,Immune_system_disorders,NCT00391872,https://clinicaltrials.gov/show/NCT00391872,Acute_Coronary_Syndrome,Ticagrelor|Clopidogrel|,4,18624,serious_events,arm0,TICAGRELOR,1,9333
Drug_Hypersensitivity,Immune_system_disorders,NCT00391872,https://clinicaltrials.gov/show/NCT00391872,Acute_Coronary_Syndrome,Ticagrelor|Clopidogrel|,4,18624,serious_events,arm1,CLOPIDOGREL,3,9291
Drug_hypersensitivity,Immune_system_disorders,NCT00394836,https://clinicaltrials.gov/show/NCT00394836,Lymphoma_Follicular,Ofatumumab|Ofatumumab|,1,86,serious_events,arm1,Ofatumumab 1000 mg,1,86
Drug_hypersensitivity,Immune_system_disorders,NCT00395135,https://clinicaltrials.gov/show/NCT00395135,Obesity,Lorcaserin_10_mg_BID|Matching_Placebo_BID|,1,573,serious_events,arm2,Year 2 - Lorc 10 mg BID (Yr 1) / Lorc 10 mg BID (Yr 2),1,573
Drug_hypersensitivity,Immune_system_disorders,NCT00395629,https://clinicaltrials.gov/show/NCT00395629,Iron_Overload|Hereditary_Hemochromatosis|,Deferasirox_(ICL670),2,20,other_events,arm3,Deferasirox (ICL670) 5 mg/kg/day_Extension Study,1,9
Drug_hypersensitivity,Immune_system_disorders,NCT00395629,https://clinicaltrials.gov/show/NCT00395629,Iron_Overload|Hereditary_Hemochromatosis|,Deferasirox_(ICL670),2,20,other_events,arm0,Deferasirox (ICL670) 5 mg/kg/day_Core Study,1,11
Drug_Hypersensitivity,Immune_system_disorders,NCT00396318,https://clinicaltrials.gov/show/NCT00396318,Dysfunctional_Central_Venous_Access_Catheters,tenecteplase,1,246,other_events,arm0,Tenecteplase,1,246
Drug_hypersensitivity,Immune_system_disorders,NCT00396981,https://clinicaltrials.gov/show/NCT00396981,Intracranial_Aneurysms,Matrix_2‘Œ_coils_for_endovascular_aneurysm_occlusion|GDC‘Œ_coils_for_endovascular_aneurysm_occlusion|,2,630,serious_events,arm1,GDC‘Œ Coils for Endovascular Aneurysm Occlusion,1,315
Drug_hypersensitivity,Immune_system_disorders,NCT00396981,https://clinicaltrials.gov/show/NCT00396981,Intracranial_Aneurysms,Matrix_2‘Œ_coils_for_endovascular_aneurysm_occlusion|GDC‘Œ_coils_for_endovascular_aneurysm_occlusion|,2,630,other_events,arm1,GDC‘Œ Coils for Endovascular Aneurysm Occlusion,1,315
drug_hypersensitivity,Immune_system_disorders,NCT00398216,https://clinicaltrials.gov/show/NCT00398216,Thrombosis|Hip_Replacement|,DU176b_-_action_is_the_prevention_of_venous_thromboembolism_by_the_use_of_a_Factor_Xa_inhibitor,1,172,serious_events,arm4,Dalteparin,1,172
Drug_Hypersensitivity,Immune_system_disorders,NCT00399035,https://clinicaltrials.gov/show/NCT00399035,Metastatic_Colorectal_Cancer,Cediranib|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|XELOX_(Capecitabine_and_Oxaliplatin)|Cediranib_Placebo|,55,2144,other_events,arm1,Cediranib 20mg,24,500
Drug_Hypersensitivity,Immune_system_disorders,NCT00399035,https://clinicaltrials.gov/show/NCT00399035,Metastatic_Colorectal_Cancer,Cediranib|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|XELOX_(Capecitabine_and_Oxaliplatin)|Cediranib_Placebo|,55,2144,serious_events,arm0,Cediranib 30mg,1,214
Drug_Hypersensitivity,Immune_system_disorders,NCT00399035,https://clinicaltrials.gov/show/NCT00399035,Metastatic_Colorectal_Cancer,Cediranib|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|XELOX_(Capecitabine_and_Oxaliplatin)|Cediranib_Placebo|,55,2144,other_events,arm0,Cediranib 30mg,6,214
Drug_Hypersensitivity,Immune_system_disorders,NCT00399035,https://clinicaltrials.gov/show/NCT00399035,Metastatic_Colorectal_Cancer,Cediranib|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|XELOX_(Capecitabine_and_Oxaliplatin)|Cediranib_Placebo|,55,2144,serious_events,arm2,Placebo,2,358
Drug_Hypersensitivity,Immune_system_disorders,NCT00399035,https://clinicaltrials.gov/show/NCT00399035,Metastatic_Colorectal_Cancer,Cediranib|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|XELOX_(Capecitabine_and_Oxaliplatin)|Cediranib_Placebo|,55,2144,serious_events,arm1,Cediranib 20mg,3,500
Drug_Hypersensitivity,Immune_system_disorders,NCT00399035,https://clinicaltrials.gov/show/NCT00399035,Metastatic_Colorectal_Cancer,Cediranib|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|XELOX_(Capecitabine_and_Oxaliplatin)|Cediranib_Placebo|,55,2144,other_events,arm2,Placebo,19,358
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00400764,https://clinicaltrials.gov/show/NCT00400764,Non-Hodgkin's_Lymphoma,Dulanermin|Rituximab|,2,26,other_events,arm3,Phase II - Combination Therapy,2,26
Drug_hypersensitivity,Immune_system_disorders,NCT00404495,https://clinicaltrials.gov/show/NCT00404495,Glioma|Medulloblastoma|,Irinotecan|Temozolomide|,2,83,serious_events,arm0,Temozolomide + Irinotecan for Medulloblastoma,1,66
Drug_hypersensitivity,Immune_system_disorders,NCT00404495,https://clinicaltrials.gov/show/NCT00404495,Glioma|Medulloblastoma|,Irinotecan|Temozolomide|,2,83,other_events,arm1,Temozolomide + Irinotecan for High-Grade Glioma,1,17
Drug_Hypersensitivity,Immune_system_disorders,NCT00404924,https://clinicaltrials.gov/show/NCT00404924,Non-Small-Cell_Lung_Carcinoma,ZD6474_(vandetanib)|Best_Supportive_Care|,2,619,serious_events,arm0,Vandetanib,2,619
